KFG,YKKG,Kalkgurung Airport,"Kalkarindji, Northern Territory, Australia",UTC+09:30,
KFM,,Kirby Lake Airport,"Wood Buffalo, Alberta, Canada",UTC−06:00,Mar–Nov
KFP,PAKF,False Pass Airport,"False Pass, Alaska, United States",UTC−09:00,Mar–Nov
KFS,LTAL,Kastamonu Airport,"Kastamonu, Turkey",UTC+03:00,
KFZ,LAKU,Kukës International Airport,"Kukës, Albania",UTC+01:00,Mar–Oct
KGA,FZUA,Kananga Airport,"Kananga, Democratic Republic of the Congo",UTC+02:00,
KGB,AYOE,Konge Airport,"Konge, Papua New Guinea",UTC+10:00,
KGC,YKSC,Kingscote Airport,"Cygnet River, South Australia, Australia",UTC+09:30,Oct–Apr
KGD,UMKK,Khrabrovo Airport,"Kaliningrad, Kaliningrad Oblast, Russia",UTC+02:00,
KGE,AGKG,Kaghau Airport,"Kaghau Island, Solomon Islands",UTC+11:00,
KGF,UAKK,Sary-Arka Airport,"Karaganda, Kazakhstan",UTC+06:00,
KGG,GOTK,Kédougou Airport,"Kédougou, Senegal",UTC±00:00,
KGH,AYJO,Yongai Airport,"Yongai, Papua New Guinea",UTC+10:00,
KGI,YPKG,Kalgoorlie-Boulder Airport,"Kalgoorlie, Western Australia, Australia",UTC+08:00,
KGJ,FWKA,Karonga Airport,"Karonga, Malawi",UTC+02:00,
KGK,PAJZ,Koliganek Airport (FAA: JZZ),"Koliganek, Alaska, United States",UTC−09:00,Mar–Nov
KGL,HRYR,Kigali International Airport (Kanombe Airport),"Kigali, Rwanda",UTC+02:00,
KGM,,Kungim Airport[1],"Kungim, Papua New Guinea",UTC+10:00,
KGN,FZOK,Kasongo Lunda Airport,"Kasongo Lunda, Democratic Republic of the Congo",UTC+01:00,
KGO,UKKG,Kirovohrad Airport,"Kropyvnytskyi, Ukraine",UTC+02:00,Mar–Oct
KGP,USRK,Kogalym International Airport,"Kogalym, Khanty-Mansi Autonomous Okrug, Russia",UTC+05:00,
KGR,,Kulgera Airport,"Kulgera, Northern Territory, Australia",UTC+09:30,
KGS,LGKO,Kos Island International Airport,"Kos, Greece",UTC+02:00,Mar–Oct
KGT,ZUKD,Kangding Airport[1],"Kangding, Sichuan, China",UTC+08:00,
KGU,WBKG,Keningau Airport,"Keningau, Sabah, Malaysia",UTC+08:00,
KGW,AYKQ,Kagi Airport,"Kagi, Papua New Guinea",UTC+10:00,
KGX,PAGX,Grayling Airport,"Grayling, Alaska, United States",UTC−09:00,Mar–Nov
KGY,YKRY,Kingaroy Airport,"Kingaroy, Queensland, Australia",UTC+10:00,
KGZ,,Glacier Creek Airport,"Glacier Creek, Alaska, United States",UTC−09:00,Mar–Nov
KHA,OITH,Khaneh Airport (Piranshahr Airport),"Piranshahr (Khaneh), Iran",UTC+03:30,Mar–Sep
KHC,UKFK,Kerch Airport (Voykovo Airport),"Kerch, Ukraine",UTC+03:00,
KHD,OICK,Khorramabad Airport,"Khorramabad, Iran",UTC+03:30,Mar–Sep
KHE,UKOH,Kherson International Airport,"Kherson, Ukraine",UTC+02:00,Mar–Oct
KHG,ZWSH,Kashgar Airport (Kashi Airport),"Kashgar, Xinjiang, China",UTC+06:00,
KHH,RCKH,Kaohsiung International Airport,"Kaohsiung, Taiwan",UTC+08:00,
KHI,OPKC,Jinnah International Airport,"Karachi, Pakistan",UTC+05:00,
KHJ,EFKJ,Kauhajoki Airfield,"Kauhajoki, Finland",UTC+02:00,Mar–Oct
KHK,OIBQ,Kharg Airport,"Kharg Island, Iran",UTC+03:30,Mar–Sep
KHM,VYKI,Khamti Airport,"Khamti, Myanmar",UTC+06:30,
KHN,ZSCN,Nanchang Changbei International Airport,"Nanchang, Jiangxi, China",UTC+08:00,
KHO,,Khoka Moya Airport,"Manyeleti, South Africa",UTC+02:00,
KHR,ZMHH,Kharkhorin Airport,"Kharkhorin, Mongolia",UTC+08:00,Mar–Sep
KHS,OOKB,Khasab Airport,"Khasab, Oman",UTC+04:00,
KHT,OAKS,Khost Airfield,"Khost, Afghanistan",UTC+04:30,
KHU,,Kremenchuk Airport,"Kremenchuk, Ukraine",UTC+02:00,Mar–Oct
KHV,UHHH,Khabarovsk Novy Airport,"Khabarovsk, Khabarovsk Krai, Russia",UTC+10:00,
KHW,FBKR,Khwai River Airport,"Khwai River Lodge, Botswana",UTC+02:00,
KHX,,Kihihi Airstrip[1],"Kihihi, Uganda",UTC+03:00,
KHY,OITK,Khoy Airport[1],"Khoy, Iran",UTC+03:30,Mar–Sep
KHZ,NTKA,Kauehi Aerodrome,"Kauehi, Tuamotus, French Polynesia",UTC−10:00,
KIA,,Kaiapit Airport,"Kaiapit, Papua New Guinea",UTC+10:00,
KIB,,Ivanof Bay Seaplane Base,"Ivanof Bay, Alaska, United States",UTC−09:00,Mar–Nov
KIC,KKIC,Mesa Del Rey Airport,"King City, California, United States",UTC−08:00,Mar–Nov
KID,ESMK,Kristianstad Airport,"Kristianstad, Sweden",UTC+01:00,Mar–Oct
KIE,AYIQ,Aropa Airport,"Kieta, Papua New Guinea",UTC+11:00,
KIF,,Kingfisher Lake Airport,"Kingfisher Lake, Ontario, Canada",UTC−06:00,Mar–Nov
KIG,,Koingnaas Airport,"Koingnaas, South Africa",UTC+02:00,
KIH,OIBK,Kish International Airport,"Kish Island, Iran",UTC+03:30,Mar–Sep
KII,AYLI,Kibuli Airport,"Kibuli, Papua New Guinea",UTC+10:00,
KIJ,RJSN,Niigata Airport,"Niigata, Honshu, Japan",UTC+09:00,
KIK,ORKK,Kirkuk Airport,"Kirkuk, Iraq",UTC+03:00,
KIL,,Kilwa Airport,"Kilwa, Democratic Republic of the Congo",UTC+02:00,
KIM,FAKM,Kimberley Airport,"Kimberley, South Africa",UTC+02:00,
KIN,MKJP,Norman Manley International Airport,"Kingston, Jamaica",UTC−05:00,
KIO,,Kili Airport (FAA: Q51),"Kili Island, Marshall Islands",UTC+12:00,
KIP,KCWC,Kickapoo Downtown Airport (FAA: CWC),"Wichita Falls, Texas, United States",UTC−06:00,Mar–Nov
KIQ,AYRA,Kira Airport,"Kira, Papua New Guinea",UTC+10:00,
KIR,EIKY,Kerry Airport (Farranfore Airport),"Kerry, Ireland",UTC±00:00,Mar–Oct
KIS,HKKI,Kisumu International Airport,"Kisumu, Kenya",UTC+03:00,
KIT,LGKC,Kithira Island National Airport,"Kythira, Greece",UTC+02:00,Mar–Oct
KIU,,Kiunga Airport,"Kiunga, Kenya",UTC+03:00,
KIV,LUKK,Chișinău International Airport,"Chișinău, Moldova",UTC+02:00,Mar–Oct
KIW,FLSO,Southdowns Airport,"Kitwe, Zambia",UTC+02:00,
KIX,RJBB,Kansai International Airport,"Osaka, Honshu, Japan",UTC+09:00,
KIY,HTKI,Kilwa Masoko Airport,"Kilwa Masoko, Tanzania",UTC+03:00,
KIZ,,Kikinonda Airport,"Kikinonda, Papua New Guinea",UTC+10:00,
KJA,UNKL,Yemelyanovo International Airport,"Krasnoyarsk, Krasnoyarsk Krai, Russia",UTC+07:00,
KJB,VOKU,Kurnool Airport,"Orvakal, Andhra Pradesh, India",UTC+05:30,
KJH,,Kaili Huangping Airport,"Kaili, Guizhou, China",UTC+08:00,
KJI,ZWKN,Kanas Airport,"Burqin, Xinjiang, China",UTC+06:00,
KJK,EBKT,Kortrijk–Wevelgem International Airport,"Kortrijk, Belgium",UTC+01:00,Mar–Oct
KJP,ROKR,Kerama Airport,"Fukaji Island, Kerama Islands, Japan",UTC+09:00,
KJT,WICA,Kertajati International Airport,"Majalengka, West Java, Indonesia",UTC+07:00,
KJU,,Kamiraba Airport,"Kamiraba, Papua New Guinea",UTC+10:00,
KJX,,Blangpidie Airport,"Blangpidie, Southwest Aceh Regency, Indonesia",UTC+07:00,
KKA,PAKK,Koyuk Alfred Adams Airport,"Koyuk, Alaska, United States",UTC−09:00,Mar–Nov
KKB,,Kitoi Bay Seaplane Base,"Kitoi Bay, Alaska, United States",UTC−09:00,Mar–Nov
KKC,VTUK,Khon Kaen Airport,"Khon Kaen, Thailand",UTC+07:00,
KKD,AYKO,Kokoda Airport,"Kokoda, Papua New Guinea",UTC+10:00,
KKE,NZKK,Kerikeri Airport (Bay of Islands Airport),"Kerikeri, New Zealand",UTC+12:00,Sep–Apr
KKG,,Konawaruk Airport,"Konawaruk, Guyana",UTC−04:00,
KKH,PADY,Kongiganak Airport (FAA: DUY),"Kongiganak, Alaska, United States",UTC−09:00,Mar–Nov
KKI,,Akiachak Airport (FAA: Z13),"Akiachak, Alaska, United States",UTC−09:00,Mar–Nov
KKJ,RJFR,Kitakyushu Airport,"Kitakyushu, Kyushu, Japan",UTC+09:00,
KKK,,Kalakaket Creek Air Station (FAA: 1KC),"Kalakaket Creek, Alaska, United States (Google Earth view)",UTC−09:00,Mar–Nov
KKL,,Karluk Lake Seaplane Base,"Karluk Lake, Alaska, United States",UTC−09:00,Mar–Nov
KKM,VTBL,Khok Kathiam Air Force Base,"Lopburi, Thailand",UTC+07:00,
KKN,ENKR,"Kirkenes Airport, Høybuktmoen","Kirkenes, Norway",UTC+01:00,Mar–Oct
KKO,NZKO,Kaikohe Aerodrome,"Kaikohe, New Zealand",UTC+12:00,Sep–Apr
KKP,YKLB,Koolburra Airport,"Koolburra, Queensland, Australia",UTC+10:00,
KKQ,USDP,Krasnoselkup Airport[1],"Krasnoselkup, Yamalo-Nenets Autonomous Okrug, Russia",UTC+05:00,
KKR,NTGK,Kaukura Airport,"Kaukura Atoll, Tuamotus, French Polynesia",UTC−10:00,
KKS,OIFK,Kashan Airport,"Kashan, Isfahan, Iran",UTC+03:30,
KKT,,Kentland Municipal Airport (FAA: 50I),"Kentland, Indiana, United States",UTC−06:00,Mar–Nov
KKU,,Ekuk Airport,"Ekuk, Alaska, United States",UTC−09:00,Mar–Nov
KKW,FZCA,Kikwit Airport,"Kikwit, Democratic Republic of the Congo",UTC+01:00,
KKX,RJKI,Kikai Airport (Kikaiga Shima Airport),"Kikai, Satsunan Islands, Japan",UTC+09:00,
KKY,EIKK,Kilkenny Airport,"Kilkenny, Ireland",UTC±00:00,Mar–Oct
KKZ,VDKK,Koh Kong Airport,"Koh Kong, Cambodia",UTC+07:00,
KLB,FLKL,Kalabo Airport,"Kalabo, Zambia",UTC+02:00,
KLC,GOOK,Kaolack Airport,"Kaolack, Senegal",UTC±00:00,
KLD,UUEM,Migalovo Air Base,"Tver, Tver Oblast, Russia",UTC+03:00,
KLE,FKKH,Kaélé Airport,"Kaélé, Cameroon",UTC+01:00,
KLF,UUBC,Grabtsevo Airport,"Kaluga, Kaluga Oblast, Russia",UTC+03:00,
KLG,PALG,Kalskag Airport,"Kalskag, Alaska, United States",UTC−09:00,Mar–Nov
KLH,VAKP,Kolhapur Airport,"Kolhapur, Maharashtra, India",UTC+05:30,
KLI,FZFP,Kotakoli Air Base,"Kotakoli, Democratic Republic of the Congo",UTC+01:00,
KLK,HKFG,Kalokol Airport (Fergusons Gulf Airport),"Kalokol, Kenya",UTC+03:00,
KLL,,Levelock Airport (FAA: 9Z8),"Levelock, Alaska, United States",UTC−09:00,Mar–Nov
KLM,OINE,Kalaleh Airport[1],"Kalaleh, Iran",UTC+03:30,Mar–Sep
KLN,PALB,Larsen Bay Airport (FAA: 2A3),"Larsen Bay, Alaska, United States",UTC−09:00,Mar–Nov
KLO,RPVK,Kalibo International Airport,"Kalibo, Philippines",UTC+08:00,
KLQ,WIPV,Keluang Airport,"Keluang, Indonesia",UTC+07:00,
KLR,ESMQ,Kalmar Airport,"Kalmar, Sweden",UTC+01:00,Mar–Oct
KLS,KKLS,Southwest Washington Regional Airport,"Kelso, Washington, United States",UTC−08:00,Mar–Nov
KLU,LOWK,Klagenfurt Airport,"Klagenfurt, Austria",UTC+01:00,Mar–Oct
KLV,LKKV,Karlovy Vary Airport,"Karlovy Vary, Czech Republic",UTC+01:00,Mar–Oct
KLW,PAKW,Klawock Airport (FAA: AKW),"Klawock, Alaska, United States",UTC−09:00,Mar–Nov
KLX,LGKL,Kalamata International Airport,"Kalamata, Greece",UTC+02:00,Mar–Oct
KLY,FZOD,Kamisuku Airport[2],"Kalima, Democratic Republic of the Congo",UTC+02:00,
KLZ,FAKZ,Kleinzee Airport,"Kleinzee, South Africa",UTC+02:00,
KMA,AYKM,Kerema Airport,"Kerema, Papua New Guinea",UTC+10:00,
KMB,,Koinambe Airport,"Koinambe, Papua New Guinea",UTC+10:00,
KMC,OEKK,King Khaled Military City Airport,"King Khalid Military City, Saudi Arabia",UTC+03:00,
KME,HRZA,Kamembe Airport,"Cyangugu, Rwanda",UTC+02:00,
KMF,AYKD,Kamina Airport,"Kamina, Papua New Guinea",UTC+10:00,
KMG,ZPPP,Kunming Changshui International Airport,"Kunming, Yunnan, China",UTC+08:00,
KMH,FAKU,Johan Pienaar Airport,"Kuruman, South Africa",UTC+02:00,
KMI,RJFM,Miyazaki Airport,"Miyazaki, Kyushu, Japan",UTC+09:00,
KMJ,RJFT,Kumamoto Airport,"Mashiki, Kyushu, Japan",UTC+09:00,
KMK,FCPA,Makabana Airport,"Makabana, Republic of the Congo",UTC+01:00,
KML,YKML,Kamileroi Airport,"Kamileroi, Queensland, Australia",UTC+10:00,
KMM,,Kimam Airport,"Kimam, Indonesia",UTC+09:00,
KMN,FZSB,Kamina Airport[1] (Kamina Ville Airport),"Kamina, Democratic Republic of the Congo",UTC+02:00,
KMO,PAMB,Manokotak Airport (FAA: MBA),"Manokotak, Alaska, United States",UTC−09:00,Mar–Nov
KMP,FYKT,Keetmanshoop Airport,"Keetmanshoop, Namibia",UTC+01:00,Sep–Apr
KMQ,RJNK,Komatsu Airport (Kanazawa Airport),"Komatsu, Honshu, Japan",UTC+09:00,
KMR,AYRI,Karimui Airport,"Karimui, Papua New Guinea",UTC+10:00,
KMS,DGSI,Kumasi Airport,"Kumasi, Ghana",UTC±00:00,
KMT,,Kampot Airport,"Kampot, Cambodia",UTC+07:00,
KMU,HCMK,Kismayo Airport (Kisimayu Airport),"Kismayo, Somalia",UTC+03:00,
KMV,VYKL,Kalaymyo Airport (Kalemyo Airport),"Kalaymyo, Myanmar",UTC+06:30,
KMW,UUBA,Kostroma Airport,"Kostroma, Kostroma Oblast, Russia",UTC+03:00,
KMX,OEKM,King Khalid Air Base,"Khamis Mushait, Saudi Arabia",UTC+03:00,
KMY,,Moser Bay Seaplane Base,"Moser Bay, Alaska, United States",UTC−09:00,Mar–Nov
KMZ,FLKO,Kaoma Airport,"Kaoma, Zambia",UTC+02:00,
KNA,SCVM,Viña del Mar Airport,"Viña del Mar, Chile",UTC−04:00,Aug–May
KNB,KKNB,Kanab Municipal Airport,"Kanab, Utah, United States",UTC−07:00,Mar–Nov
KND,FZOA,Kindu Airport,"Kindu, Democratic Republic of the Congo",UTC+02:00,
KNE,AYKJ,Kanainj Airport,"Kanainj, Papua New Guinea",UTC+10:00,
KNF,EGYM,RAF Marham,"King's Lynn, England, United Kingdom",UTC±00:00,Mar–Oct
KNG,WASK,Kaimana Airport,"Kaimana, Indonesia",UTC+09:00,
KNH,RCBS,Kinmen Airport (Shang Yi Airport),"Kinmen, Taiwan",UTC+08:00,
KNI,YKNG,Katanning Airport,"Katanning, Western Australia, Australia",UTC+08:00,
KNJ,FCBK,Kindamba Airport,"Kindamba, Republic of the Congo",UTC+01:00,
KNK,PFKK,Kokhanok Airport (FAA: 9K2),"Kokhanok, Alaska, United States",UTC−09:00,Mar–Nov
KNL,,Kelanoa Airport,"Kelanoa, Papua New Guinea",UTC+10:00,
KNM,FZTK,Kaniama Airport,"Kaniama, Democratic Republic of the Congo",UTC+02:00,
KNN,GUXN,Kankan Airport (Diankana Airport),"Kankan, Guinea",UTC±00:00,
KNO,WIMM,Kualanamu International Airport,"Medan, Indonesia",UTC+07:00,
KNP,FNCP,Kapanda Airport,"Capanda, Angola",UTC+01:00,
KNQ,NWWD,Koné Airport,"Koné, New Caledonia",UTC+11:00,
KNR,OIBJ,Jam Airport,"Kangan, Iran",UTC+03:30,Mar–Sep
KNS,YKII,King Island Airport,"King Island, Tasmania, Australia",UTC+10:00,Oct–Apr
KNT,KTKX,Kennett Memorial Airport (FAA: TKX),"Kennett, Missouri, United States",UTC−06:00,Mar–Nov
KNU,VIKA,Kanpur Airport (Chakeri Air Force Station),"Kanpur, Uttar Pradesh, India",UTC+05:30,
KNW,PANW,New Stuyahok Airport,"New Stuyahok, Alaska, United States",UTC−09:00,Mar–Nov
KNX,YPKU,East Kimberley Regional Airport,"Kununurra, Western Australia, Australia",UTC+08:00,
KNZ,GAKA,Kéniéba Airport,"Kéniéba, Mali",UTC±00:00,
KOA,PHKO,Kona International Airport at Keāhole,"Kailua / Kona, Hawaii, United States",UTC−10:00,
KOC,NWWK,Koumac Airport,"Koumac, New Caledonia",UTC+11:00,
